,accuracy,cross_entropy,iterations
790,1.0,0.0021445066668093204,790
791,1.0,0.0026178478728979826,791
792,1.0,0.002073851181194186,792
793,1.0,0.0021926925983279943,793
794,1.0,0.0023843778762966394,794
795,1.0,0.0028299749828875065,795
796,1.0,0.002520156092941761,796
797,1.0,0.002429470419883728,797
798,1.0,0.0023704348132014275,798
799,1.0,0.002659405115991831,799
800,1.0,0.0026910307351499796,800
801,1.0,0.002503904514014721,801
802,1.0,0.0023269010707736015,802
803,1.0,0.0029418424237519503,803
804,1.0,0.0020570391789078712,804
805,1.0,0.0026902484241873026,805
806,1.0,0.0024442547000944614,806
807,1.0,0.0026260896120220423,807
808,1.0,0.0018501849845051765,808
809,1.0,0.0016640883404761553,809
810,1.0,0.00229967781342566,810
811,1.0,0.002034320030361414,811
812,1.0,0.002304648980498314,812
813,1.0,0.0026529296301305294,813
814,1.0,0.00303322053514421,814
815,1.0,0.002382852602750063,815
816,1.0,0.0025512680877000093,816
817,1.0,0.0020895740017294884,817
818,1.0,0.0023010303266346455,818
819,1.0,0.0025754584930837154,819
820,1.0,0.002149149775505066,820
821,1.0,0.002600299660116434,821
822,1.0,0.0019407368963584304,822
823,1.0,0.0019022570922970772,823
824,1.0,0.002377090509980917,824
825,1.0,0.0024605446960777044,825
826,1.0,0.0021429751068353653,826
827,1.0,0.002057095756754279,827
828,1.0,0.002085126470774412,828
829,1.0,0.0022642090916633606,829
830,1.0,0.0017206808552145958,830
831,1.0,0.002002187306061387,831
832,1.0,0.0022316474933177233,832
833,1.0,0.0024576722644269466,833
834,1.0,0.0026620016433298588,834
835,1.0,0.002195882610976696,835
836,1.0,0.0024201455526053905,836
837,1.0,0.0021117895375937223,837
838,1.0,0.0017649304354563355,838
839,1.0,0.0025228094309568405,839
840,1.0,0.0022580416407436132,840
841,1.0,0.0018282458186149597,841
842,1.0,0.0021620141342282295,842
843,1.0,0.001934087136760354,843
844,1.0,0.0024625775404274464,844
845,1.0,0.002262635389342904,845
846,1.0,0.002267347415909171,846
847,1.0,0.0019542695954442024,847
848,1.0,0.002487794030457735,848
849,1.0,0.0021415038499981165,849
850,1.0,0.0019259958062320948,850
851,1.0,0.002052837749943137,851
852,1.0,0.0015749327139928937,852
853,1.0,0.001847242470830679,853
854,1.0,0.0016198670491576195,854
855,1.0,0.002320555504411459,855
856,1.0,0.0020306657534092665,856
857,1.0,0.001793616684153676,857
858,1.0,0.0018332130275666714,858
859,1.0,0.0015960960881784558,859
860,1.0,0.0016489626141265035,860
861,1.0,0.00200871704146266,861
862,1.0,0.0016670955810695887,862
863,1.0,0.0016051431884989142,863
864,1.0,0.0015832125209271908,864
865,1.0,0.0020238272845745087,865
866,1.0,0.0015678144991397858,866
867,1.0,0.001935379346832633,867
868,1.0,0.0013750538928434253,868
869,1.0,0.0019286415772512555,869
870,1.0,0.0015558877494186163,870
871,1.0,0.002241198206320405,871
872,1.0,0.00179265346378088,872
873,1.0,0.0016924659721553326,873
874,1.0,0.0020001812372356653,874
875,1.0,0.0021543921902775764,875
876,1.0,0.0017784573137760162,876
877,1.0,0.002106939908117056,877
878,1.0,0.0017035598866641521,878
879,1.0,0.0018143251072615385,879
880,1.0,0.0019153509056195617,880
881,1.0,0.0022897154558449984,881
882,1.0,0.0020387698896229267,882
883,1.0,0.001989873591810465,883
884,1.0,0.0019373515387997031,884
885,1.0,0.0021923875901848078,885
886,1.0,0.002158859046176076,886
887,1.0,0.0019998091738671064,887
888,1.0,0.0018944590119645,888
889,1.0,0.0023710359819233418,889
890,1.0,0.0016660218825563788,890
891,1.0,0.002192465355619788,891
892,1.0,0.00197789678350091,892
893,1.0,0.002139757387340069,893
894,1.0,0.001507801003754139,894
895,1.0,0.0013598997611552477,895
896,1.0,0.001864881836809218,896
897,1.0,0.0016717691905796528,897
898,1.0,0.001886038575321436,898
899,1.0,0.002192607382312417,899
900,1.0,0.002482977695763111,900
901,1.0,0.0019226211588829756,901
902,1.0,0.0021055815741419792,902
903,1.0,0.0017116093076765537,903
904,1.0,0.001887934049591422,904
905,1.0,0.0020826924592256546,905
906,1.0,0.0017627041088417172,906
907,1.0,0.002115242648869753,907
908,1.0,0.0015961234457790852,908
909,1.0,0.0015527879586443305,909
910,1.0,0.001945610623806715,910
911,1.0,0.001974512357264757,911
912,1.0,0.0017571032512933016,912
913,1.0,0.0016818003496155143,913
914,1.0,0.0017113490030169487,914
915,1.0,0.0018679299391806126,915
916,1.0,0.0014251854736357927,916
917,1.0,0.001620083930902183,917
918,1.0,0.0018218010663986206,918
919,1.0,0.0019969025161117315,919
920,1.0,0.0021564741618931293,920
921,1.0,0.0018207062967121601,921
922,1.0,0.001972859026864171,922
923,1.0,0.0017002411186695099,923
924,1.0,0.0014368168776854873,924
925,1.0,0.002028103219345212,925
926,1.0,0.0018507050117477775,926
927,1.0,0.001481078565120697,927
928,1.0,0.0017979895928874612,928
929,1.0,0.0015753062907606363,929
930,1.0,0.002034068340435624,930
931,1.0,0.0018273007590323687,931
932,1.0,0.0018595197470858693,932
933,1.0,0.0015723280375823379,933
934,1.0,0.001998887863010168,934
935,1.0,0.00176762486808002,935
936,1.0,0.0015882987063378096,936
937,1.0,0.0017161014256998897,937
938,1.0,0.0013112991582602262,938
939,1.0,0.001546481391415,939
940,1.0,0.00132368179038167,940
941,1.0,0.0019149195868521929,941
942,1.0,0.001681746100075543,942
943,1.0,0.0015021287836134434,943
944,1.0,0.0015005263267084956,944
945,1.0,0.0013311919756233692,945
946,1.0,0.0014018514193594456,946
947,1.0,0.0016644704155623913,947
948,1.0,0.0013980078510940075,948
949,1.0,0.0013479015324264765,949
950,1.0,0.001319638453423977,950
951,1.0,0.0017070503672584891,951
952,1.0,0.0013275451492518187,952
953,1.0,0.0016347522614523768,953
954,1.0,0.00116600445471704,954
955,1.0,0.0016167156863957644,955
956,1.0,0.0013039774494245648,956
957,1.0,0.0018504648469388485,957
958,1.0,0.0014939447864890099,958
959,1.0,0.0013967349659651518,959
960,1.0,0.0016835336573421955,960
961,1.0,0.0017768461257219315,961
962,1.0,0.0014997359830886126,962
963,1.0,0.00175183336250484,963
964,1.0,0.0014262150507420301,964
965,1.0,0.0015228339470922947,965
966,1.0,0.0015858516562730074,966
967,1.0,0.0018943576142191887,967
968,1.0,0.001689758850261569,968
969,1.0,0.0016674371436238289,969
970,1.0,0.0016230731271207333,970
971,1.0,0.0018443868029862642,971
972,1.0,0.0017947233282029629,972
973,1.0,0.0016468634130433202,973
974,1.0,0.0015801186673343182,974
975,1.0,0.001954098464921117,975
976,1.0,0.0013917661271989346,976
977,1.0,0.0018239504424855113,977
978,1.0,0.0016388279618695378,978
979,1.0,0.001780043006874621,979
980,1.0,0.0012516109272837639,980
981,1.0,0.0011358506744727492,981
982,1.0,0.0015454523963853717,982
983,1.0,0.0014042723923921585,983
984,1.0,0.0015744436532258987,984
985,1.0,0.0018452754011377692,985
986,1.0,0.0020786174573004246,986
987,1.0,0.0015964063350111246,987
988,1.0,0.0017645414918661118,988
989,1.0,0.0014302856288850307,989
990,1.0,0.0015894670505076647,990
991,1.0,0.0017317954916507006,991
992,1.0,0.0014770887792110443,992
993,1.0,0.001763720065355301,993
994,1.0,0.0013394730631262064,994
995,1.0,0.0012955869315192103,995
996,1.0,0.001629009610041976,996
997,1.0,0.0016257360111922026,997
998,1.0,0.0014763654908165336,998
999,1.0,0.001403279835358262,999
1000,1.0,0.0014350039418786764,1000
1001,1.0,0.0015713979955762625,1001
1002,1.0,0.0011942789424210787,1002
1003,1.0,0.0013486422831192613,1003
1004,1.0,0.001519510755315423,1004
1005,1.0,0.0016628236044198275,1005
1006,1.0,0.0017918876837939024,1006
1007,1.0,0.0015347166918218136,1007
1008,1.0,0.0016354864928871393,1008
1009,1.0,0.001401520799845457,1009
1010,1.0,0.001199604943394661,1010
1011,1.0,0.0016729902708902955,1011
1012,1.0,0.00155922444537282,1012
1013,1.0,0.0012310687452554703,1013
1014,1.0,0.0015237957704812288,1014
1015,1.0,0.0013174181804060936,1015
1016,1.0,0.001717258244752884,1016
1017,1.0,0.001517213648185134,1017
1018,1.0,0.0015546467620879412,1018
1019,1.0,0.0013060944620519876,1019
1020,1.0,0.0016491110436618328,1020
1021,1.0,0.0014954163925722241,1021
1022,1.0,0.0013404411729425192,1022
1023,1.0,0.001464314991608262,1023
1024,1.0,0.001115285325795412,1024
1025,1.0,0.001311891246587038,1025
1026,1.0,0.0011053945636376739,1026
1027,1.0,0.0016208253800868988,1027
1028,1.0,0.0014225359773263335,1028
1029,1.0,0.0012713001342490315,1029
1030,1.0,0.0012568722013384104,1030
1031,1.0,0.0011314782314002514,1031
1032,1.0,0.0012058538850396872,1032
1033,1.0,0.0014149814378470182,1033
1034,1.0,0.0011877689976245165,1034
1035,1.0,0.001147289527580142,1035
1036,1.0,0.001121580135077238,1036
1037,1.0,0.001463944325223565,1037
1038,1.0,0.0011418433859944344,1038
1039,1.0,0.001404512207955122,1039
1040,1.0,0.0010022835340350866,1040
1041,1.0,0.001380384317599237,1041
1042,1.0,0.001109050353989005,1042
1043,1.0,0.0015484171453863382,1043
1044,1.0,0.001271659741178155,1044
1045,1.0,0.0011807226110249758,1045
1046,1.0,0.0014361969660967588,1046
1047,1.0,0.00149825238622725,1047
1048,1.0,0.0012777531519532204,1048
1049,1.0,0.0014814564492553473,1049
1050,1.0,0.0012113770935684443,1050
1051,1.0,0.001298674731515348,1051
1052,1.0,0.0013387978542596102,1052
1053,1.0,0.0015942712780088186,1053
1054,1.0,0.0014327699318528175,1054
1055,1.0,0.0014251887332648039,1055
1056,1.0,0.0013828403316438198,1056
1057,1.0,0.0015769267920404673,1057
1058,1.0,0.0015225389506667852,1058
1059,1.0,0.0013861141633242369,1059
1060,1.0,0.0013453926658257842,1060
1061,1.0,0.0016363210743293166,1061
1062,1.0,0.0011840906227007508,1062
1063,1.0,0.0015402799472212791,1063
1064,1.0,0.0013815714046359062,1064
1065,1.0,0.0015051844529807568,1065
1066,1.0,0.0010575358755886555,1066
1067,1.0,0.0009647249826230109,1067
1068,1.0,0.0013065703678876162,1068
1069,1.0,0.0011933236382901669,1069
1070,1.0,0.0013409270904958248,1070
1071,1.0,0.0015710871666669846,1071
1072,1.0,0.0017657571006566286,1072
1073,1.0,0.0013513365993276238,1073
1074,1.0,0.0014983057044446468,1074
1075,1.0,0.0012219652999192476,1075
1076,1.0,0.0013600178062915802,1076
1077,1.0,0.0014618716668337584,1077
1078,1.0,0.0012542130425572395,1078
1079,1.0,0.0014953919453546405,1079
1080,1.0,0.0011378363706171513,1080
1081,1.0,0.00109755655284971,1081
1082,1.0,0.0013859104365110397,1082
1083,1.0,0.0013642096891999245,1083
1084,1.0,0.0012576861772686243,1084
1085,1.0,0.00118660693988204,1085
1086,1.0,0.001224053674377501,1086
1087,1.0,0.0013375445269048214,1087
1088,1.0,0.0010182809783145785,1088
1089,1.0,0.0011424627155065536,1089
1090,1.0,0.0012888528872281313,1090
1091,1.0,0.0014083973364904523,1091
1092,1.0,0.0015197261236608028,1092
1093,1.0,0.0013097079936414957,1093
1094,1.0,0.0013747839257121086,1094
1095,1.0,0.0011811875738203526,1095
1096,1.0,0.0010150466114282608,1096
1097,1.0,0.0014129274059087038,1097
1098,1.0,0.0013359717559069395,1098
1099,1.0,0.0010395509889349341,1099
1100,1.0,0.0013035247102379799,1100
1101,1.0,0.0011201922316104174,1101
1102,1.0,0.001470835879445076,1102
1103,1.0,0.0012814137153327465,1103
1104,1.0,0.0013208885211497545,1104
1105,1.0,0.0011053013149648905,1105
1106,1.0,0.0013882132479920983,1106
1107,1.0,0.0012842147843912244,1107
1108,1.0,0.0011515251826494932,1108
1109,1.0,0.0012636056635528803,1109
1110,1.0,0.0009617338073439896,1110
1111,1.0,0.0011252795811742544,1111
1112,1.0,0.0009427305776625872,1112
1113,1.0,0.0013915995368734002,1113
1114,1.0,0.001218278193846345,1114
1115,1.0,0.0010891836136579514,1115
1116,1.0,0.001069552032276988,1116
1117,1.0,0.0009745006682351232,1117
1118,1.0,0.0010488363914191723,1118
1119,1.0,0.001220248406752944,1119
1120,1.0,0.0010223794961348176,1120
1121,1.0,0.0009851832874119282,1121
1122,1.0,0.0009672307642176747,1122
1123,1.0,0.001270968234166503,1123
1124,1.0,0.0009914857801049948,1124
1125,1.0,0.0012195631861686707,1125
1126,1.0,0.0008686697110533714,1126
1127,1.0,0.0011919374810531735,1127
1128,1.0,0.0009546420769765973,1128
1129,1.0,0.0013164174742996693,1129
1130,1.0,0.0010986123234033585,1130
1131,1.0,0.0010141535894945264,1131
1132,1.0,0.001238175667822361,1132
1133,1.0,0.0012812300119549036,1133
1134,1.0,0.0010972806485369802,1134
1135,1.0,0.001271623419597745,1135
1136,1.0,0.0010398817248642445,1136
1137,1.0,0.0011176361003890634,1137
1138,1.0,0.001147823641076684,1138
1139,1.0,0.001360811642371118,1139
1140,1.0,0.0012293499894440174,1140
1141,1.0,0.0012282745447009802,1141
1142,1.0,0.0011935540242120624,1142
1143,1.0,0.0013626313302665949,1143
1144,1.0,0.0013108709827065468,1144
1145,1.0,0.0011865849373862147,1145
1146,1.0,0.0011641797609627247,1146
1147,1.0,0.0013923990773037076,1147
1148,1.0,0.0010206277947872877,1148
1149,1.0,0.0013182495022192597,1149
1150,1.0,0.0011831845622509718,1150
1151,1.0,0.0012898670975118876,1151
1152,1.0,0.0009067744831554592,1152
1153,1.0,0.0008315644226968288,1153
1154,1.0,0.001119671855121851,1154
1155,1.0,0.0010308814235031605,1155
1156,1.0,0.0011516599915921688,1156
1157,1.0,0.0013489390257745981,1157
1158,1.0,0.0015217862091958523,1158
1159,1.0,0.0011619834695011377,1159
1160,1.0,0.0012883938616141677,1160
1161,1.0,0.001054598018527031,1161
1162,1.0,0.0011836482444778085,1162
1163,1.0,0.0012496763374656439,1163
1164,1.0,0.00108092010486871,1164
1165,1.0,0.001282706274650991,1165
1166,1.0,0.0009807957103475928,1166
1167,1.0,0.0009450451470911503,1167
1168,1.0,0.0011895375791937113,1168
1169,1.0,0.0011653803521767259,1169
1170,1.0,0.0010854389984160662,1170
1171,1.0,0.0010169846937060356,1171
1172,1.0,0.001058185356669128,1172
1173,1.0,0.0011539226397871971,1173
1174,1.0,0.0008784248493611813,1174
1175,1.0,0.0009832247160375118,1175
1176,1.0,0.0011075555812567472,1176
1177,1.0,0.00121306162327528,1177
1178,1.0,0.001308473409153521,1178
1179,1.0,0.0011288884561508894,1179
1180,1.0,0.0011744438670575619,1180
1181,1.0,0.0010150817688554525,1181
1182,1.0,0.0008746645762585104,1182
1183,1.0,0.0012095835991203785,1183
1184,1.0,0.0011586209293454885,1184
1185,1.0,0.0008916289079934359,1185
1186,1.0,0.0011266296496614814,1186
1187,1.0,0.0009680929942987859,1187
1188,1.0,0.0012728085275739431,1188
1189,1.0,0.0011001585517078638,1189
1190,1.0,0.0011373800225555897,1190
1191,1.0,0.0009501829044893384,1191
1192,1.0,0.0011914919596165419,1192
1193,1.0,0.0011171995429322124,1193
1194,1.0,0.0010012201964855194,1194
1195,1.0,0.0011004884727299213,1195
1196,1.0,0.0008407516870647669,1196
1197,1.0,0.0009737536893226206,1197
1198,1.0,0.0008132280199788511,1198
1199,1.0,0.0012115008430555463,1199
1200,1.0,0.0010584492702037096,1200
1201,1.0,0.0009434269741177559,1201
1202,1.0,0.00092406349722296,1202
1203,1.0,0.0008476666989736259,1203
1204,1.0,0.0009171749697998166,1204
1205,1.0,0.001065881340764463,1205
1206,1.0,0.00088957988191396,1206
1207,1.0,0.0008546822937205434,1207
1208,1.0,0.0008431767346337438,1208
1209,1.0,0.0011121196439489722,1209
1210,1.0,0.0008689554524607956,1210
1211,1.0,0.0010683820582926273,1211
1212,1.0,0.0007596646901220083,1212
1213,1.0,0.0010378819424659014,1213
1214,1.0,0.0008300854242406785,1214
1215,1.0,0.0011320782359689474,1215
1216,1.0,0.0009596811141818762,1216
1217,1.0,0.000881150015629828,1217
1218,1.0,0.0010788335930556059,1218
1219,1.0,0.0011107380269095302,1219
1220,1.0,0.0009518057340756059,1220
1221,1.0,0.0011011168826371431,1221
1222,1.0,0.0008993456140160561,1222
1223,1.0,0.0009713938925415277,1223
1224,1.0,0.0009959926828742027,1224
1225,1.0,0.0011755465529859066,1225
1226,1.0,0.001068140147253871,1226
1227,1.0,0.0010690911440178752,1227
1228,1.0,0.0010393885895609856,1228
1229,1.0,0.0011899052187800407,1229
1230,1.0,0.001137399929575622,1230
1231,1.0,0.0010267129400745034,1231
1232,1.0,0.0010181928519159555,1232
1233,1.0,0.0011971232015639544,1233
1234,1.0,0.0008901691762730479,1234
1235,1.0,0.0011413958854973316,1235
1236,1.0,0.0010247002355754375,1236
1237,1.0,0.0011162463342770934,1237
1238,1.0,0.0007884663064032793,1238
1239,1.0,0.0007252689683809876,1239
1240,1.0,0.0009721149108372629,1240
1241,1.0,0.0008981825085356832,1241
1242,1.0,0.0009998779278248549,1242
1243,1.0,0.0011739297769963741,1243
1244,1.0,0.0013253382639959455,1244
1245,1.0,0.0010123150423169136,1245
1246,1.0,0.0011197896674275398,1246
1247,1.0,0.0009239456849172711,1247
1248,1.0,0.0010367706418037415,1248
1249,1.0,0.0010839547030627728,1249
1250,1.0,0.0009418698027729988,1250
1251,1.0,0.0011133360676467419,1251
1252,1.0,0.0008554494706913829,1252
1253,1.0,0.0008246065117418766,1253
1254,1.0,0.0010335618862882257,1254
1255,1.0,0.0010093051241710782,1255
1256,1.0,0.0009465361363254488,1256
1257,1.0,0.0008803180535323918,1257
1258,1.0,0.0009244887623935938,1258
1259,1.0,0.0010050765704363585,1259
1260,1.0,0.0007651996565982699,1260
1261,1.0,0.0008557407418265939,1261
1262,1.0,0.0009645884856581688,1262
1263,1.0,0.0010546273551881313,1263
1264,1.0,0.00113978935405612,1264
1265,1.0,0.0009816859383136034,1265
1266,1.0,0.0010148690780624747,1266
1267,1.0,0.0008805024554021657,1267
1268,1.0,0.000760073191486299,1268
1269,1.0,0.0010519250063225627,1269
1270,1.0,0.0010152761824429035,1270
1271,1.0,0.00077542953658849,1271
1272,1.0,0.0009799972176551819,1272
1273,1.0,0.0008431053720414639,1273
1274,1.0,0.0011108010075986385,1274
1275,1.0,0.0009552064002491534,1275
1276,1.0,0.000990099972113967,1276
1277,1.0,0.0008283033967018127,1277
1278,1.0,0.0010358585277572274,1278
1279,1.0,0.0009803165448829532,1279
1280,1.0,0.0008795694448053837,1280
1281,1.0,0.0009656711481511593,1281
1282,1.0,0.000744733028113842,1282
1283,1.0,0.0008506671292707324,1283
1284,1.0,0.0007102754898369312,1284
1285,1.0,0.0010621413821354508,1285
1286,1.0,0.0009259611833840609,1286
1287,1.0,0.0008247045334428549,1287
1288,1.0,0.0008065914153121412,1288
1289,1.0,0.000744499615393579,1289
1290,1.0,0.0008080636616796255,1290
1291,1.0,0.0009389816550537944,1291
1292,1.0,0.0007813149131834507,1292
1293,1.0,0.0007486316608265042,1293
1294,1.0,0.000742187025025487,1294
1295,1.0,0.00098167615942657,1295
1296,1.0,0.0007667600875720382,1296
1297,1.0,0.0009427012992091477,1297
1298,1.0,0.0006682249950245023,1298
1299,1.0,0.0009125015931203961,1299
1300,1.0,0.0007280281861312687,1300
1301,1.0,0.0009835375240072608,1301
1302,1.0,0.0008458457887172699,1302
1303,1.0,0.0007718742126598954,1303
1304,1.0,0.0009461668087169528,1304
1305,1.0,0.00097343057859689,1305
1306,1.0,0.000831879791803658,1306
1307,1.0,0.0009627364343032241,1307
1308,1.0,0.0007845101645216346,1308
1309,1.0,0.0008525688899680972,1309
1310,1.0,0.0008726784726604819,1310
1311,1.0,0.0010254299268126488,1311
1312,1.0,0.0009334073984064162,1312
1313,1.0,0.000937088334467262,1313
1314,1.0,0.0009119882597588003,1314
1315,1.0,0.0010495232418179512,1315
1316,1.0,0.0009982455521821976,1316
1317,1.0,0.0008975055534392595,1317
1318,1.0,0.0008989998023025692,1318
1319,1.0,0.0010420246981084347,1319
1320,1.0,0.0007825777865946293,1320
1321,1.0,0.0009965450735762715,1321
1322,1.0,0.0008959803963080049,1322
1323,1.0,0.0009743991540744901,1323
1324,1.0,0.0006918696453794837,1324
1325,1.0,0.0006387177854776382,1325
1326,1.0,0.0008527837926521897,1326
1327,1.0,0.0007884349906817079,1327
1328,1.0,0.0008729081018827856,1328
1329,1.0,0.0010252846404910088,1329
1330,1.0,0.0011623697355389595,1330
1331,1.0,0.0008899086387827992,1331
1332,1.0,0.0009833619697019458,1332
1333,1.0,0.0008146468899212778,1333
1334,1.0,0.0009159038309007883,1334
1335,1.0,0.0009495390113443136,1335
1336,1.0,0.0008271890692412853,1336
1337,1.0,0.0009729478042572737,1337
1338,1.0,0.0007519900100305676,1338
1339,1.0,0.0007262592553161085,1339
1340,1.0,0.0009075120324268937,1340
1341,1.0,0.0008831080049276352,1341
1342,1.0,0.0008328602416440845,1342
1343,1.0,0.0007708451594226062,1343
1344,1.0,0.0008140500285662711,1344
1345,1.0,0.0008824859978631139,1345
1346,1.0,0.0006715011550113559,1346
1347,1.0,0.0007503753295168281,1347
1348,1.0,0.0008456381619907916,1348
1349,1.0,0.0009256401099264622,1349
1350,1.0,0.0010009286925196648,1350
1351,1.0,0.000861091713886708,1351
1352,1.0,0.0008854321204125881,1352
1353,1.0,0.0007739018183201551,1353
1354,1.0,0.0006672998424619436,1354
1355,1.0,0.0009228158742189407,1355
1356,1.0,0.0008969531627371907,1356
1357,1.0,0.0006794433575123549,1357
1358,1.0,0.0008578205015510321,1358
1359,1.0,0.0007417676388286054,1359
1360,1.0,0.0009778253734111786,1360
1361,1.0,0.0008376666810363531,1361
1362,1.0,0.0008682943880558014,1362
1363,1.0,0.0007294714450836182,1363
1364,1.0,0.0009079196024686098,1364
1365,1.0,0.0008659050217829645,1365
1366,1.0,0.0007799423765391111,1366
1367,1.0,0.000854011217597872,1367
1368,1.0,0.0006609450210817158,1368
1369,1.0,0.000749703380279243,1369
1370,1.0,0.0006253469036892056,1370
1371,1.0,0.000938188866712153,1371
1372,1.0,0.0008155381074175239,1372
1373,1.0,0.000725405989214778,1373
1374,1.0,0.0007118972134776413,1374
1375,1.0,0.0006593646248802543,1375
1376,1.0,0.0007157492218539119,1376
1377,1.0,0.0008321515051648021,1377
1378,1.0,0.0006916460115462542,1378
1379,1.0,0.0006591989658772945,1379
1380,1.0,0.0006583740469068289,1380
1381,1.0,0.0008702598279342055,1381
1382,1.0,0.0006800563423894346,1382
1383,1.0,0.0008376396144740283,1383
1384,1.0,0.0005901032127439976,1384
1385,1.0,0.0008057740051299334,1385
1386,1.0,0.0006435072282329202,1386
1387,1.0,0.0008628578507341444,1387
1388,1.0,0.0007504376117140055,1388
1389,1.0,0.0006824375595897436,1389
1390,1.0,0.0008374361204914749,1390
1391,1.0,0.0008582708542235196,1391
1392,1.0,0.0007327566272579134,1392
1393,1.0,0.0008484366117045283,1393
1394,1.0,0.0006896299892105162,1394
1395,1.0,0.000754142296500504,1395
1396,1.0,0.0007704967283643782,1396
1397,1.0,0.0009014047682285309,1397
1398,1.0,0.0008224950870499015,1398
1399,1.0,0.000827667536213994,1399
1400,1.0,0.0008047872106544673,1400
1401,1.0,0.000930838636122644,1401
1402,1.0,0.0008808725397102535,1402
1403,1.0,0.0007905166130512953,1403
1404,1.0,0.0007969849975779653,1404
1405,1.0,0.0009136174339801073,1405
1406,1.0,0.0006930812960490584,1406
1407,1.0,0.0008774687303230166,1407
1408,1.0,0.0007895709713920951,1408
1409,1.0,0.0008582036243751645,1409
1410,1.0,0.0006118542514741421,1410
1411,1.0,0.0005662502953782678,1411
1412,1.0,0.0007520023500546813,1412
1413,1.0,0.0006968074012547731,1413
1414,1.0,0.0007682910654693842,1414
1415,1.0,0.0009037661366164684,1415
1416,1.0,0.0010278895497322083,1416
1417,1.0,0.0007878366159275174,1417
1418,1.0,0.0008697371231392026,1418
1419,1.0,0.0007253529038280249,1419
1420,1.0,0.0008127960609272122,1420
1421,1.0,0.0008385274559259415,1421
1422,1.0,0.0007332462118938565,1422
1423,1.0,0.0008584496099501848,1423
1424,1.0,0.0006664037937298417,1424
1425,1.0,0.0006452107918448746,1425
1426,1.0,0.0008010817691683769,1426
1427,1.0,0.0007806058274582028,1427
1428,1.0,0.0007389548700302839,1428
1429,1.0,0.0006801648996770382,1429
1430,1.0,0.0007216006051748991,1430
1431,1.0,0.0007799504091963172,1431
1432,1.0,0.0005942222196608782,1432
1433,1.0,0.0006644963286817074,1433
1434,1.0,0.0007482361979782581,1434
1435,1.0,0.0008185754995793104,1435
1436,1.0,0.0008864370174705982,1436
1437,1.0,0.0007602981058880687,1437
1438,1.0,0.0007804852211847901,1438
1439,1.0,0.0006836794200353324,1439
1440,1.0,0.0005895044887438416,1440
1441,1.0,0.0008174934191629291,1441
1442,1.0,0.0007971528684720397,1442
1443,1.0,0.0006006734911352396,1443
1444,1.0,0.0007578499498777092,1444
1445,1.0,0.0006563942297361791,1445
1446,1.0,0.0008650358067825437,1446
1447,1.0,0.0007394357235170901,1447
1448,1.0,0.0007676744135096669,1448
1449,1.0,0.0006457334384322166,1449
1450,1.0,0.0008023524424061179,1450
1451,1.0,0.0007702030707150698,1451
1452,1.0,0.0006945847417227924,1452
1453,1.0,0.0007593955378979445,1453
1454,1.0,0.0005899745156057179,1454
1455,1.0,0.0006642148946411908,1455
1456,1.0,0.0005551548092626035,1456
1457,1.0,0.0008338984334841371,1457
1458,1.0,0.000723429664503783,1458
1459,1.0,0.0006420424906536937,1459
1460,1.0,0.0006312573095783591,1460
1461,1.0,0.000586821639444679,1461
1462,1.0,0.0006369249895215034,1462
1463,1.0,0.0007420862093567848,1463
1464,1.0,0.0006164246005937457,1464
1465,1.0,0.0005853889160789549,1465
1466,1.0,0.000587860937230289,1466
1467,1.0,0.0007773925317451358,1467
1468,1.0,0.000607048801612109,1468
1469,1.0,0.0007483754307031631,1469
1470,1.0,0.0005258243181742728,1470
1471,1.0,0.0007171358447521925,1471
1472,1.0,0.0005733564612455666,1472
1473,1.0,0.0007624694844707847,1473
1474,1.0,0.0006705780397169292,1474
1475,1.0,0.0006073053227737546,1475
1476,1.0,0.0007442254573106766,1476
1477,1.0,0.0007638164097443223,1477
1478,1.0,0.0006491297390311956,1478
1479,1.0,0.0007522782543674111,1479
1480,1.0,0.0006095778080634773,1480
1481,1.0,0.0006705591222271323,1481
1482,1.0,0.0006844246527180076,1482
1483,1.0,0.0007988813449628651,1483
1484,1.0,0.0007293635280802846,1484
1485,1.0,0.0007347668870352209,1485
1486,1.0,0.0007152643520385027,1486
1487,1.0,0.0008308372925966978,1487
1488,1.0,0.0007842174964025617,1488
1489,1.0,0.0007011244306340814,1489
1490,1.0,0.000712589651811868,1490
1491,1.0,0.0008084996370598674,1491
1492,1.0,0.0006176986498758197,1492
1493,1.0,0.0007770642405375838,1493
1494,1.0,0.0007008736720308661,1494
1495,1.0,0.0007598791271448135,1495
1496,1.0,0.0005447902949526906,1496
1497,1.0,0.0005056265508756042,1497
1498,1.0,0.0006685670232400298,1498
1499,1.0,0.0006187404505908489,1499
1500,1.0,0.0006804876029491425,1500
1501,1.0,0.0008008015574887395,1501
1502,1.0,0.0009146786760538816,1502
1503,1.0,0.0007023472571745515,1503
1504,1.0,0.0007743922178633511,1504
1505,1.0,0.0006475246045738459,1505
1506,1.0,0.0007259564008563757,1506
1507,1.0,0.0007446010713465512,1507
1508,1.0,0.0006530530517920852,1508
1509,1.0,0.0007628276944160461,1509
1510,1.0,0.000595110934227705,1510
1511,1.0,0.0005769705167040229,1511
1512,1.0,0.0007147659780457616,1512
1513,1.0,0.0006939037702977657,1513
1514,1.0,0.0006588876713067293,1514
1515,1.0,0.0006041049491614103,1515
